x,y,species logistic values
3896.0,3896.0,2.3974117E-13
3897.0,3897.0,6.8161783E-9
3898.0,3898.0,5.788515E-7
3899.0,3899.0,4.3229906E-7
3900.0,3900.0,2.2696378E-9
3901.0,3901.0,0.002054003
3902.0,3902.0,2.7976924E-10
3903.0,3903.0,4.499798E-6
3904.0,3904.0,4.1484934E-11
3905.0,3905.0,2.3853788E-10
3906.0,3906.0,2.4003719E-5
3907.0,3907.0,5.5377836E-9
3908.0,3908.0,4.2375607E-8
3909.0,3909.0,1.8812642E-21
3910.0,3910.0,1.1956926E-10
3911.0,3911.0,1.0015748E-6
3912.0,3912.0,2.0888947E-6
3913.0,3913.0,8.055831E-18
3914.0,3914.0,4.2441056E-17
3915.0,3915.0,1.3941135E-6
3916.0,3916.0,3.8557817E-11
3917.0,3917.0,0.0027260792
3918.0,3918.0,9.445263E-30
3919.0,3919.0,1.4898033E-23
3920.0,3920.0,1.3136988E-6
3921.0,3921.0,5.165871E-9
3922.0,3922.0,4.5889446E-6
3923.0,3923.0,2.4138374E-9
3924.0,3924.0,1.2374534E-5
3925.0,3925.0,1.1546783E-8
3926.0,3926.0,2.4321812E-8
3927.0,3927.0,2.1281041E-5
3928.0,3928.0,6.4935666E-9
3929.0,3929.0,4.303838E-12
3930.0,3930.0,2.345018E-5
3931.0,3931.0,7.5214574E-13
3932.0,3932.0,5.615552E-9
3933.0,3933.0,1.4089723E-4
3934.0,3934.0,3.1731986E-8
3935.0,3935.0,1.8327614E-13
3936.0,3936.0,3.3706566E-4
3937.0,3937.0,0.0011727379
3938.0,3938.0,1.292835E-8
3939.0,3939.0,4.0371427E-16
3940.0,3940.0,5.476601E-10
3941.0,3941.0,1.1593742E-5
3942.0,3942.0,3.499331E-13
3943.0,3943.0,6.3925513E-6
3944.0,3944.0,1.0281551E-5
3945.0,3945.0,2.1772485E-6
3946.0,3946.0,7.415499E-5
3947.0,3947.0,3.40414E-5
3948.0,3948.0,1.4692266E-8
3949.0,3949.0,7.222726E-8
3950.0,3950.0,3.2986097E-8
3951.0,3951.0,8.848576E-12
3952.0,3952.0,3.870997E-25
3953.0,3953.0,1.1863562E-12
3954.0,3954.0,1.6366215E-8
3955.0,3955.0,0.03407339
3956.0,3956.0,3.143371E-7
3957.0,3957.0,1.5839507E-5
3958.0,3958.0,6.5012657E-9
3959.0,3959.0,2.4645068E-29
3960.0,3960.0,7.285081E-4
3961.0,3961.0,1.3836764E-8
3962.0,3962.0,2.8997773E-38
3963.0,3963.0,0.0
3964.0,3964.0,8.484237E-14
3965.0,3965.0,4.704059E-19
3966.0,3966.0,3.6351637E-11
3967.0,3967.0,1.4362021E-13
3968.0,3968.0,6.275826E-10
3969.0,3969.0,5.156018E-11
3970.0,3970.0,2.004814E-6
3971.0,3971.0,0.0042092814
3972.0,3972.0,1.2311949E-18
3973.0,3973.0,1.8171331E-10
3974.0,3974.0,5.03818E-6
3975.0,3975.0,3.4451776E-16
3976.0,3976.0,1.4779593E-5
3977.0,3977.0,2.2616621E-8
3978.0,3978.0,4.2864664E-7
3979.0,3979.0,3.523537E-11
3980.0,3980.0,1.2459106E-15
3981.0,3981.0,1.3207149E-6
3982.0,3982.0,0.0
3983.0,3983.0,4.2623394E-35
3984.0,3984.0,9.078171E-15
3985.0,3985.0,1.2631272E-23
3986.0,3986.0,9.649191E-17
3987.0,3987.0,1.2181426E-5
3988.0,3988.0,7.1332606E-9
3989.0,3989.0,3.2573447E-5
3990.0,3990.0,5.443989E-16
3991.0,3991.0,4.1086636E-8
3992.0,3992.0,0.05762891
3993.0,3993.0,2.881424E-6
3994.0,3994.0,3.9630796E-9
3995.0,3995.0,3.2756752E-8
3996.0,3996.0,4.969931E-7
3997.0,3997.0,2.0271053E-10
3998.0,3998.0,9.00109E-9
3999.0,3999.0,5.4370744E-13
4000.0,4000.0,1.0586194E-33
4001.0,4001.0,1.4690127E-8
4002.0,4002.0,6.4551056E-4
4003.0,4003.0,3.6681864E-9
4004.0,4004.0,2.9197005E-14
4005.0,4005.0,4.652903E-11
4006.0,4006.0,9.334768E-6
4007.0,4007.0,1.1573815E-27
4008.0,4008.0,1.1924698E-7
4009.0,4009.0,1.452221E-7
4010.0,4010.0,2.611637E-13
4011.0,4011.0,9.183127E-6
4012.0,4012.0,6.207701E-6
4013.0,4013.0,1.0666453E-19
4014.0,4014.0,4.1250678E-10
4015.0,4015.0,1.6941195E-32
4016.0,4016.0,5.1566957E-8
4017.0,4017.0,1.2590211E-13
4018.0,4018.0,7.365021E-17
4019.0,4019.0,4.961141E-11
4020.0,4020.0,0.004248204
4021.0,4021.0,7.7576615E-4
4022.0,4022.0,1.7410639E-11
4023.0,4023.0,0.014032694
4024.0,4024.0,3.1312856E-12
4025.0,4025.0,1.5680133E-8
4026.0,4026.0,3.722713E-8
4027.0,4027.0,6.9582793E-6
4028.0,4028.0,2.9093548E-12
4029.0,4029.0,0.02378877
4030.0,4030.0,4.049373E-12
4031.0,4031.0,1.01429115E-10
4032.0,4032.0,4.0473255E-6
4033.0,4033.0,4.805318E-7
4034.0,4034.0,1.58521E-5
4035.0,4035.0,1.0593432E-6
4036.0,4036.0,1.337209E-5
4037.0,4037.0,1.9213255E-8
4038.0,4038.0,1.4708205E-11
4039.0,4039.0,6.5227685E-17
4040.0,4040.0,8.7075205E-7
4041.0,4041.0,0.0014285501
4042.0,4042.0,5.269205E-7
4043.0,4043.0,9.312508E-34
4044.0,4044.0,2.2300308E-9
4045.0,4045.0,1.3977606E-4
4046.0,4046.0,3.4591973E-5
4047.0,4047.0,8.055963E-7
4048.0,4048.0,1.00048555E-19
4049.0,4049.0,3.3090338E-8
4050.0,4050.0,0.0034351384
4051.0,4051.0,4.0035776E-34
4052.0,4052.0,4.509789E-9
4053.0,4053.0,1.5303812E-7
4054.0,4054.0,2.0611517E-21
4055.0,4055.0,1.0460093E-9
4056.0,4056.0,4.087873E-4
4057.0,4057.0,5.4581476E-5
4058.0,4058.0,5.8574567E-8
4059.0,4059.0,6.663568E-14
4060.0,4060.0,6.5915147E-21
4061.0,4061.0,0.011580616
4062.0,4062.0,2.113461E-9
4063.0,4063.0,4.5142284E-10
4064.0,4064.0,6.458541E-6
4065.0,4065.0,9.212201E-5
4066.0,4066.0,3.4326638E-6
4067.0,4067.0,1.0070916E-8
4068.0,4068.0,2.907917E-13
4069.0,4069.0,1.1113682E-19
4070.0,4070.0,1.3191711E-6
4071.0,4071.0,0.0055808914
4072.0,4072.0,5.9106245E-8
4073.0,4073.0,5.625312E-6
4074.0,4074.0,4.8017855E-6
4075.0,4075.0,0.0
4076.0,4076.0,5.354794E-8
4077.0,4077.0,1.7054087E-6
4078.0,4078.0,5.702397E-9
4079.0,4079.0,5.7350135E-8
4080.0,4080.0,1.8953247E-5
4081.0,4081.0,1.8415184E-7
4082.0,4082.0,2.8599105E-14
4083.0,4083.0,5.084947E-13
4084.0,4084.0,1.4468831E-5
4085.0,4085.0,4.1463507E-5
4086.0,4086.0,5.3284863E-31
4087.0,4087.0,1.2662404E-4
4088.0,4088.0,2.6311254E-5
4089.0,4089.0,4.6616466E-9
4090.0,4090.0,6.0701273E-6
4091.0,4091.0,0.004681525
4092.0,4092.0,1.1829437E-4
